name;comment;Label
slutfiahd_;@tim_jurnalrisa kesini dong;
piyanspyn_;@tim_jurnalrisa Yu kesini yu;
enow20;Ini uda dispill di @diarymisterisara kerenn ka... Tapi disitu ada penunggu yg nunggu dikamar situ;
nabilamey__;Tmpt syuting film Perempuan tanah jahanam;
ridhamhrttt;Tunjukan bakat indigo pian kak @namirahfzh_;
kat.nis5;@sarawijayanto @diarymisterisara;
indrisaferaaa;Pas ganti slide kok merinding yaaa @sukasuka_wina @alexandraap_26;
lidia_nuroktapia;❤️;
monica_airin;Ini udah nonton di @sarawijayanto @diarymisterisara;
dwxxyyzz;Itu tadinya rumah apa?;
lidyagel;@tim_jurnalrisa nexxtt awkarin ajak penelusuran👏;
odamalfath;lgsg merinding liatnya😢;
kat.nis5;@sarawijayanto @diarymisterisara;
juniarevayanti;Baru liat gambar 1 udah ketakutan😭;
radityas_ap;Slide ke-3 dan terakhir 😳;
naraaa_01;Slide ke 3 aurany 🥲;
heldalikuida;Kerasa bgt horornya;
nyken_aprillia;@rosmaaa2101 @ekaputriasih coba bsk nnt youtube nya mb sarawijayanto yaa ttg rmh ini;
megagasabeni;Sumpah liat fotonya aja kepala gue langsung pusing 🥺🥺🥺;
firamaghfirani;Ceritain sejarah nya dong;
fatimatuzzahroh20_;Kok mirip ambek nggone kene seng kene panggoni nag pare yo😂 @erikasabellaa @leeaulee;
dian.anakbaik;slide terakhir klo diliat lama” bikin pusing asli dahh🥲;
tikasoraya10;Inget bgt cerita nyai kesini, dan mba ayu korban kdrt yg cerita mungkin relate sm pengalaman nyai @diarymisterisara;
tatha_thaa;Padahal cuma foto tp langsung merinding;
nikhenjrnngrm_;🔥🔥;
reni_renataputri;Kak @awkarin coba kapan2 ikut penelusurannya @diarymisterisara;
aisyaahicha;L.❤️;
bibilevg;temanku salah satu ojek online pernah mendapat pesenan atas nama sumi yang di jemput dilokasi trsebut menuju sebuah tempat ternyata itu ada kuburan;
tyarard20;Kamar sihh auranya;
aisyaahicha;❤️;
ariestiaaajannah;Di @diarymisterisara adaaaa;
nink_qoriah;Hawa mistisny klihtn bgt seremny....;
inidevikn_;ini udah pernah masuk di @diarymisterisara;
dhpjast_;Tibatiba pusing mendadak :( gatau kenapaaa;
meipujilestari09;Yang punya penglihatan ekstra auto pada ngumpul di sini😮🔥❤️;
kxaciko;slide terakhir lebi kerasa vibes nya kek pengap panas sempit;
nciwpurple23;Pernah nonton di. Ytub nya DMS😍;
desiraahma23;Slide 8 ke berasa ada yang lagi berbaring 😢;
azuracynthia;Seremmm😢;
nikhenjrnngrm_;🔥🔥;
yusufcupers09;Gas yak bulan depan @desi_ventiana;
hrsotlni__;@muhammad_nurhamit;
salsdwp_;@tim_jurnalrisa boleh kalii yaa;
shenly.bolla;@risa_saraswati;
ohsantii;Cek di yutub nya diary misteri sara;
awfana_official;Slide ke 8, daet bgt horornya;
fachmania_ulfa;Slide 8 seremnya  GK NGOTAK sih menurutku😮;
dantydlkn;ini yg di telusuri nyai sara kan yaa;
treetriiy;@indyratnap pangningalikeun sokk;
oohhaifa;yg nonton dms pasti udah tau;
ijangcarter;@idayatibilqish_official @ida_illustratorsby @zaesatory.official  spill donh;
monica.w.art;@hanasimjun_ lu tau kaga?;
maisrhazm__;inii udh pernah tayang di dms;
ainiefaa_;Yang di diary misteri sara ya;
mirandavina21;Karin collab bareng @tim_jurnalrisa dongg bakal pecah bgt sih 🔥 @awkarin;
nhanatjhandra;Slide ke 4 gak tau knpa pusing liat nya 🥴;
hdyhsari_;Kak @awkarin coba deh lihat dms pas episode dirumah mbk sumi, nanti pasti tauu;
agetthaaa;Merindinggggggg;
rimanurlitasari;@d.wahyuni_;
hihabibti_;Hehehehhehehe, cukup sampe slide 4 aja. Heheh;
schwsn;Ini kan yg di telusuri sama @diarymisterisara deh ya klo ndak salah. Hehee...;
exillia20;Ada coretannya menghalangi keseraman;
eventuallyexist;"gw ga punya temen indigo lg dipergaulan, bingung mau tag siapaaa :"")";
yolanda_faradina;Ini ada di DMS @sarawijayanto;
hdyhsari_;Ini kan tempat yang pernah dikunjungi diary misteri sara ya?;
fitriyanti__00;penasaran!!;
dyeah_official;Dms pernh shoot lokasi ini;
15amirruhaj;Ada yg merhatiin di slide ke 3🙂;
ktan4u;astaghfirullah ga deh ga berani liat slide selanjut ya😭;
rena.maulia;Kok gue jadi pusing sampai mual ngeliat itu foto rin;
ohjannaaa;Din liat dong ada apaan wkwkwk @dianaseptiaw;
richiatania;Sya mah anak INDIHOME jadi ga bisa liat🔥🔥;
16_._._09;Auranyaaaa 😑😑;
full.kesmoy;di slide pertama saya liat ada cewe sendirian duduk ditengah. konon katanya calon istri gangga;
tiyasambawani;@nurfaida__ baru ngomongin kemaren humm;
rimbi.fs;TBL TBL😬;
ezaleonika;Demi apa gue kok merinding virtual gini cuk.;
sundayri;Slide terakhir sedihnya sampe 😢;
dessyfatmawati.id;Slide ke 7 dizoom kaya poci 😢;
mus.solikah;serem;
lusyetupamahu;pusing liatnya 😢;
saporrz;Ank indihom silahkan;
helmimeliani;@diarycewekindigo 🙏🙏;
dyahwahyun;Rumahku daerah kotagede,kalo ada perlu lwat daerah itu kl lwat Maghrib ga akan berani kl sndri 😢 ngebonceng pun juga past gamau nengok😂;
pinasp._;@sarawijayanto @diarymisterisara;
maryanisss;Tau tmpat ini karna nonton DMS dulu @sarawijayanto 😍;
adisssul;@ri_ipal coba yuks;
_srdw;bikin gw deg degan ajaa;
butter.flyp;Sesek bgt liat slide awal2;
putraperdaana;Ini ada di vidio nyai @sarawijayanto;
ikasuciw;mau ingetin teh risa kalo ke jogja @risa_saraswati  dan segenap tim @tim_jurnalrisa , dan makasih sma kak @awkarin smpe googling hanya krna tertarik sma cerita yg dibagiin 😇😇 wajib bgt ajak aa @ranggana.purwana  dan bang jeffman 😇😇😇;
ayyrhyyy;@kassandraass kita sebagai anak indigo, meronta ronta ingin ketempat ini;
eka_rossanti;Nyesek dari dada ke leher;
edahkmlsrr;Kerasa bgt merindingnya sampe sini 😂;
jeejeew_20;Kok pas liat agak degdegkan yak😂;
arianarubys_;Ini yang waktu @sarawijayanto datengin kannnnn;
effrafitriliaaa;YaAllah serem, untung gw anak indihome 😢;
hannikoriah;Pas slide terakhir gue langsung lide ke awal buru2😂 serem njir;
margaretaakp;@awkarin iya kakk pernah ada tayanganya di Diary mistery sarah kakkk;
paganhighi;Merinding gaksih guys?🥲;
aldila.ra;@ssblla cb bil jwb bil dmn;
dessy_aw;@tim_jurnalrisa @risa_saraswati @dimasta_ @indyratnap @abimanyu_______ @nickoirham__ @kangjeffman @ranggana.purwana;
ikadevipangesti;@deviliaadp;
kikyhutahaean_mua;takooottt;
beibzyy;@alathayooo ceritainnn dongg wkwkkwkw;
achahafsahh;Baru aja balik, wishlist kalo kesana lagi!;
nvnaflalia;Langsung agak gimana gtu;
halah_ote;Ga anak indigo tp langsung berasa sampe sini aura2nya;
melda.agustinaa;Ada apatu @riantubagus0;
rennn_19;kayanya Karin pengen nelusur kaya diary misteri sara, dan BTW itu tempat syuting nya DMS bukann ya?😮;
whyyynutttts;pusing banget liat nya aslii;
pinkyp1ee;@riririannita;
widyapmelinda;@tim_jurnalrisa;
heyrraaa;walaupun bukan anak indigo tapi disetiap foto yang di ambil punya aura masing masing. dan itu kuat banget.;
riasuntyaningrum;Langsung enek 😥;
dilsi.anastasya;"kayak rumah yg di ""perempuan tanah jahanam"" juga kak";
iftirizki;Dingin bgt auranyaaa 😢;
muslihah_273;@rereykei kamu berani kan beb;
ibrahim.acc;Baru ini ngeliat foto tapi pusing kayak puyeng gitu, paham gak sihh;
nurulfadliii23;Slide pertama serem banget ada perempuan lagi duduk di bangku😮;
olanfazryy;Foto pertama di depan pintu ada yang lagi duduk😱;
linda_ubed;Pernah didatengin @diarymisterisara uda nih lama banget tpi...;
ditamustka;pernah dipake shooting teh sara wijayanto;
echi_21hs;Ytb nya kak @sarawijayanto  juga ,memang mistis sih 😌;
helllojuly_;Gw liat fotonya aja merinding banget 😟;
hazelnutchoco.oo;@secondeaccku;
azizakey_;gaberani liat🙏🏻;
zahrake_;Referensi tempat healing wkwkwkwkwkwk @_adillahh2 @annisaanwar21 @anandaeka.30;
azahrraa__;@silfiribkaynsa;
aylaaaaaaaaa__;Mba Sumi keren bgt ya bisa mesen ojol;
maydina_susanto;Bukan indigo slide 2 kerasa sedihnya😢.;
evakhoirunnisaaa;@diarycewekindigo waktu dan tempt dipersilahkan..;
ellenerizkhaa;Emm no komen 😢;
lila_ruf03;Kalo ak brani aj sih, cuma takut ad yang lain ikut pas nnti pulang nya, hehehe;
ayyrhyyy;@kassandraass kita sebagai anak indigo, meronta ronta ingin ketempat ini;
n_rmaaaa;Kok sesek yaa liatnya semakin di silde semakin sesek liatnyaa;
yohanesadiyatma;Baru kali ini liat foto mrinding campur mual 😳;
thiiila_;Aaaa rumah pocong sumi🥺🥺😍😍😍;
iftaauliaa_;Maaf karin disini anak indomie bukan indigo jadi galiat apa2😩;
gr_wang;"liat komen"" yg bikin makin merindingdisco";
heigaz;Gua gasuka pocong tapi itu dia kepala pocong ah gila udah kerasa aja bau baunya, terus itu ko ada anak kecil , anak kecil apa monyet si;
hobitidurhaha;gak bisa lihat apapun difoto. hanya berasa pusing, mual dan merinding.;
virgycakra;@tim_jurnalrisa @risa_saraswati;
heyniakk;Ini pernah ditelusuri sama @diarymisterisara . Cek aja youtube nya . Kisahnya meninggalkan pesan yg bermakna;
vivieluckytaaprilia;semakin geser slide semakin ngewriii vibesnya;
annissaptri_;Ini tempat yg pernah didatengin DMS itu, kan?;
ditalestaari;Dikasur!!!;
fr3akev;"liat"" fotonya aja sesak nafas,pas foto terkahir energinya kena bgt ampe nangis kek sedih gtuu kyk kehilangan seseorang:(";
stasiyah__;seru sm merinding tipis tipis jd pgn kesini wkwkw;
dinilwd_;Slide 3;
rheaartika.aa;Bukan rmh ini yg dibuat film horor jg yah kak??;
lthfyhrahma;Dari foto keluarga yg ada di story, posisi pas kak karin wktu di ruang tengah aja, ngeliatny bnyk bgt yg muncul di ftonya. Aplg liat foto inii, gakuat bgt plss 😢;
syifana.azhr;"bingung siapa yg nyoret""";
shintaqeela;Bukan indihome tp slide ke 3 bikin sesek.. ada yg bs jelasin? 🥲🥲🥲;
almubasysiroh;Gak nyaman banget liat foto2 ini rin. Sorry. Sesek nafas jadinya.;
putrii.nnn;Karin beranii tidakk?;
ichaaaaaff;sereeemmmm ehh;
antoniojoseph_;Walaupun gw bukan anak indigo melainkan anak indihome, tapi gw bisa merasakan apa yang ada di foto itu 🔥🔥;
mithamith9096;Engga usah rin , makasih bnyak ☻;
adielanugrah;takut ga berani geser😰;
putrii.nnn;Karin beranii tidakk?;
deyrsyd;nunggu anak indigo komen..;
rysandrardine;@diarycewekindigo apa ada sesuatu??😳;
toskahm;b aja;
a1u6r0o6r0a1w;CANTIK BGT;
vindapar_;ini pernah ada di yutup kak @sarawijayanto @diarymisterisara 🙌 liatenn buwaaguuuuss rekk;
doyouevergetsleepeasily;Karin the best bgtttt. Aku yg orang asli jawa dan sering ke jogja aja ga pernah kesini😭😭makasih informasi dan pengetahuannya karin😍😍;
anabilqisa_;slide ke 7 bikin merinding .;
asti_srim;😮😮😮;
welovepersebaya;sudah dengar ceritanya ko kak @awkarin di @diarymisterisara;
ayuniitaap;@citrarimaldaa;
qonangatul_fadliyah;@diarycewekindigo pengen liat apa yang ada disana;
sapina.hereee;Ada di yt @diarymisterisara dms special jogja @sarawijayanto;
andin_arisentya95;Jujur gak bisa liat tapi gak tau kenapa tiap slide makin sedih sampe netesin air mata .penuh dengan kesedihan,ketakutan,dan kesendirian 😢😢 jdi mual 😮;
adindaapriliia;tbl 😳;
amandaditha_;@tim_jurnalrisa @risa_saraswati  kesini dong kak 🥺🥺🥺;
dediharianto2021;Slide ke 7 ada anak cebol . Juancok welek raine;
ulfysn;La ke sini ki 🤣 @nrfdlaaa98 @mayaa156_ @nurhidayani_dy @mirnawatyahmad @riskayanti_aulia;
dwianandap.r;🔥;
nuychooo;Mampir gak nanti? @anyun86 @dvtsry @linaapriani93 @ki.anao @novitakarln @ovimlni wkwkw;
sellapurwanti95;Gue kapan sini bisa kaya lu ka jalan jalan terus @awkarin 😂;
rhksrnt;Duh rin gua lg hamil, hawanya kerasa bgt sampe sini lgsg ga enak bgt;
sr__why;aku ingat tempt ini keknya pas sarawijayanto penulusuran disitu;
riskitrisdi;Gue yang cuma anak inthehome gabisa liat ada apa aja difoto itu 🥲;
apriliandthecat;Karin dkk sepulangnya dari situ mudah-mudahan langsung mandi bebersih dan keramas ya, dan bajunya bener-bener jangan ada yang dipake lagi, meski baru akan dicuci di JKT🙂;
satrioles_;Kamerany edann keun;
julyanaisnainii;@adilanays @sarahandi @andi.aprllia @mahardikarayyan @erlangga_n.w;
taniaayyyyyy;Ceritanya ada di YouTube nya kak @sarawijayanto . Mkanya kog gak asing gitu liat nya;
verywirawan_;Wawwwww🥵;
dian.eksr;Slide terakhir pengen nangis😢;
noviyahhndyn;tbtb pusing😢;
abukhanifah016;Whoho mantep iki sampe mau mual lihat slide2 gmbar ini;
imrtlkhlila;Karin bisa tau rumah ini darimana si? Serem banget auranya;
gr_wang;Anak indihom pd kumpul komen nihh ~ rin kok rame bgt foto km;
adindaaakn;slide ke 3 klo yg bisa liat ‘hal’ gini, jelass makhluk tinggi besar🥺 serem si..;
indrakeykoindrakeyko;Coba deh pak D diajak wisata ke tempat itu malam jam 10 lahh habis itu ditinggal...;
andis_kingpeace;Vandalisme merusak nuansa mistisnya, pliss lah guys;
super_protein.id_;Kenapa cicak mutusin ekornya tiba-tiba? Kan bisa di omongin baik-baik;
super_protein.id_;Punya ga sih lo temen yang Gemuk nya kek Balon ngeselin dan Mau diet tapi DiUndur terus wkwkwkTag orang nya;
say.haaiiiiii;Ngeliatnya langsung engap;
alexandrkvnnn;Foto pertama ada di kiri dkt pintu;
dediharianto2021;Slide ke 3 ada pocica nya . Dia lagi berdiri di tepi gawang . Ada taring nya . Wajah nya pucat kayak lagi nahan amarah;
rahasoe_88;Lucu nih di bikin cafe estetik ....;
ridoputranugraha;Sbnrnya rumahnya enak, cuman penunggunya itu yg bikin gimana2 😌;
asafrna;@ansfebrany silahkannnn 😬;
bertyamelia;Di kotagede ini deket kosku, @dsnrlfjr u mau ga 😂;
yuvirahayu02;liat dari foto ajah udah merinding;
iniminimatchimu;Pernah di yt diarymisterisara inii;
sianaksulung__;Malem malem seru nih kesitu.....;
betterrna;"Foto"" ny ngagetin ya 😂 ada sedih ny jg selebih ny aku gk tau hehehe";
_srymaulanii;@yuliiaaa34;
memeparantrus;Sereeeeemmmmmmmm;
ftrnoviani;Pusing liat nya wkwk;
siskaulfah_;Yg bisa liat pasti salfok terus ke slide 3 wakakak 🤣🤣;
diva_nesya02;Jogja punya ini ..mau sebut nama rumahnya tapi seremmm;
anggunnoona;Mencekam banget :');
najwarrdna;takut bgt loh😢;
nuridwiapriliyani;yaampun serem banget dompet aku😢;
yunishr;Aku sebagai anak indihome , ga bisa merasakan apa2 kak karin😂 tapi aku bisa merasakan betapa @ganggaksm begitu tulus menyayangimy😂;
ana_diana.1;Lihatnya kok deg-degan ya ...;
kanaya.awanda;Rumah pocong sumi;
rennysyahputri;kek lokasi syuting perempuan tanah jahanam 😮;
ditamarchelina;welkam jogja karin 🙌;
00savira;Slide foto yg dikamar itu aura nya beda bgt deh padahal gabisa liat;
nadiraaaaaaa___;Anak dms pasti gak asing sama rumah ini;
nurul_nc7;Duuuhhhhh... Banyak banget ituuuu👻💀☠️👽;
tiaraahw;Ini kan yg pernah di datangin @sarawijayanto;
bilaa.zhr;Deg deg an liatnya;
bintangutaraa;yg pada ngomongin slide 3, w malah teliti nyariin ada apa 😭🙏;
cancerrudet;klo aku kesana mungkin udh lemes wkw;
nishfau;Huhhhh ko seremm;
juraganffollowers;15k❤️1000followwers❤️;
mangstss;Ya allah gue ga liat apa2😢;
setyo_pm;Ini rumah pocong sumi;
bimbingan_skripsi.idn;Serem 😯;
azizahisnainislav;Pernah didatengin sama @sarawijayanto inii gasi?;
abukhanifah016;Whoho mantep iki sampe mau mual lihat slide2 gmbar ini;
ricky_tpt;Pusing liatnya;
iman.sulaiman__;Dikasur rin;
b_sd231;SLIDE KE 2 DINDING POJOK KIRI ATAS.;
riamalik29;Brrrrrrrrrrrr;
ehbibil_2;@sellasyhftr21;
khatibul.ummam;yes i see it (:;
vivianti.89;ini keknya t4 yg pernah @sarawijayanto kunjungi deh;
illuminaldii;jadi pengen foto kesitu;
mutiyadwiwahyuni;Ini yang pernah di datengin sama DMS;
kartikasalmaa;keinget tanah jahanam 🥰;
sekarwuyung;Slide terakhir pasti kamarnya wangi bunga. Perasaan nyaman , jangan sampe ketiduran disana ya. Eyang uti disana emang bikin keadaan nyaman;
nandiaaa6;Kaya bukan kak karin😢;
anggita_1905;Serem;
putriayuamandaa;belum kelihatan ada yg ngasi tau. nitip dulu kalau udah ada tolong di pin ya rin😂;
arini.fatimah;jogja , dah pernah nyai kesini;
shutpam.s;@aqu.educt;
cuttie9url;foto yang terakhir tbl bgt;
hiikikoo_;@rchaulia_ yuk bisa yuk ada apa disana wkwk;
adhepuzpitha;Mrinding asli 😭😭;
anothergladys;Inget rumah nenek kalo liat ini;
_vslnr;kek tempat yg di film perempuan tanah jahanam ga si?;
lyta.00;Ikut penelusuran nyai @sarawijayanto  dong ka karinnn pasti seru atau engga ikut jurnal @risa_saraswati  mendukung sekali pokoknya sekali2 seorang awkarin terjun ke dunia horror hehehehe☺️🙏🏻;
wenda01_s.ginoga;Slide terakhir kamar ya mba ayu 😢 aura ya sedih😢;
mianaksmdw;Pernah nnton di vlog kak sara. Emang kerasa sih sedihnya apalagi yg pas dari luar jendela “korban kekerasan”😢;
salmagita_45;Gw pusing liatnya, kerasa bgt sampe sini. Kasian yg di situ;
nrhyu__;Sumpah liat ini mual;
bknbkntn;saya melihat @mariohhar ngesot” disana;
maulindahryd;@lynggrn;
nranisaaaaaaaa;@suryo.hadis;
putryzz96;Serem kk 😢;
ayunn.ns;mulai laparrr;
maharaniids;Rumah pocii😢;
ariesyola;serem browww;
biasbianglala_;😖;
vinnaameliaaa;@tim_jurnalrisa  kesini dong gengs;
tiarafadella;Wohooo;
leo25jog;ak yg org jogja blom prnah kesini;
mooncendric;Ini rumahnya siapa;
ariesyola;serem browww;
lanierivado;Asli langsung pusing lihatnya;
xpputt_;kok ngliat yng slide trakhir jdi pen nangis dh😢;
gemi.ni9412;Slide pertama jg bikin  merinding ada cewek cantik calon istri @ganggaksm 🤦;
pujiastuty89;Lokasi ini @diarymisterisara prnah kunjungi;
pau.pauzz;ini yg @sarawijayanto datengin sm tim @diarymisterisara_store;
nazalikatambunan;Pernah ada di dms, penelusuran kak SARA Wijayanto;
priskilala_;Rumah pocong sumi ya kak,;
silviiinp_;TBL TBL TBL 😮😢;
midimkincir;poto kasurnya 😢🥺;
watashiwahyu_;Cuma liat ekor ular😢;
desiciciliamaharani;"Bukan anak indigo, tp ngerasa ""Ada"" pas liat foto2 nya🥲";
adibiebermks;ada hantu penari dan siluman ular;
adyana122;yg terakhir auranya merinding bgt pls😭😭;
adibiebermks;ada hantu penari dan siluman ular;
trisnaaalva;Takut;
juliatrngsh;iih serem riin 😢 ga berani slide mana lihatnya malem2 lagi 😭;
rejekiwt;Serem, yg d slide terakhir di kamar ada wanita dipojokan ditembok nangis;
r15n44;Sumpah merinding bgt,  hadeeh... 😢😢;
nabilanatasyaaa4;@tim_jurnalrisa @risa_saraswati teh bisa mereun wkwk;
lulaaaay04_;Pusing pala asli;
anggitaditamutya;Save whatsaap ya (0812-4475-3375). Mkasih. Follow follback❤️;
snstlovs;Silahankan anak indomie @ppt2nd.xx @yun.trash @_miring @kdf28_;
milligwed;Bukan indigo, tp ikut sesek jg😢;
qaulnsykila;Demi apapun serem bgt;
juliwiz12;Wahh banyak banget itu satannya;
indaahaf;Ini yg pernah dipake syuting sara wijayanto yaa?;
azizaah99;Kayak pernah d pkk syuting dms;
elvandaa;merinding pls;
manikdwi;Rumah pocong sih ini ....;
selvimdja;Mirip tempat yg prnh di telusuri sm kak sara wijayanto dan tim DMS;
yusmazhy_;Sumpah ngeliat 😢 ada perempuan duduk dengan tatapan kosong ka @awkarin ✌🏼;
nimnim_ap.95;Dipersilahkan anak indigo @nfsyala.ay @uwiii_wiii03 , kita anak indomi @ranaadindas @nurulfadhilatull;
vitriangelica;fix..pusing + deg2an..auranya kuat bngt 🥺🥺 @karinadhyta;
adisuryar_;hmmm rin jangan mancing mancing penglihatan gue deh;
mlvndae;ini yg didatengin dms ih;
ridayanti112;Liat foto dia g udah merinding bgt 😢;
ooocccaaa;slide terahir paling serem;
ranggasaa;Ini kalau ga salah rumah yang dipake syuting film perempuan tanah jahanam deh ya;
sahiraa.nr;🔥🔥;
putri_pions;Bentar gw tahu wisata ini. 😂 Rumah pocong;
__nd__pw__;@scholastica_wanda  ndaaaa , parah sii . Jelaske lewat wa ae ya wkwkwk;
megaprytn;Pusing langsung ya allah😭;
biandiardd;ke 8 sih sama yg 1 yg ada karinnya kyk ada yg liat gt;
ccdiaaaa;Ini yg prnh di datengin sara kan;
dilput14_;Aku ga mau jadi anak indigo , mau nya jdi indomie aja biar jadi seleramu 😂;
nisaa27_;Kenapa slide 2 3 berasa bgt ya, jd lemes nyesek;
kartikatamala;Itu foto pak soekarno ga si?;
ndib_18;Rumah pocong bkn sih ??;
anandanrmala;Ini pernah dikunjungin sama tim DMS, yaitu kak sara wijayanto dan cerita mba ayu sedih bangett😢;
putriani_62;Rumah yg pernah di datangin kak Sarah 😰;
kay_kirei;Dari semua slide , SLIDE 3 Si paling merinding;
definabilah;Jujur puyeng ngeliatnya;
widhy_kimorra;"Knapa pusing yaa stlah liat foto"" nya..ada yg sama kayak aq kah??";
tniaptri;rumah yg pernah jurnalrisa datengin bukan si?;
krn.keren;merinding;
monicamoa_;ada gg di semua slide;
parcilllkun;dipojok ada dodi;
mauzakalandra_22;Di kotegede jogja kan ini ka? Lebih seru malem kaa @awkarin;
igotsunbeam;entah knp jd merinding;
ndharu_gs;Kenapa ga malem aja fotonya🙈;
hel_es;Kok aku deg deg-an, apakah ini yang dinamakan cinta 😁;
dondict;Slide 9 serem banget 😮;
fara_yuliani;Seketika pala gue langsung pusing lihat itu;
putriyanakiftiah;Rin ayo dong main bareng @tim_jurnalrisa;
haaykiki;SLIDE 6😢 atas bagian kanan ngeri banget anjir, lemes gue liatnye;
tyashendro;Ini pernah di yt nya sara wijayanto;
moala____;Ini tempat yg dulu di telusuri sama ka sara wijayanto kaya nya🙃;
iwdranti;pusing bgt ngeliatnya, gatau kenapa🥲;
ynay___;Ini asli bikin pusing;
dhie_alwi;Jelas klo keyogya g bakalan ksna iih,ude takkut dluan😂;
__tshalf;Gbsa liat hal ghaib, tp baru ini gue liat foto tp lgsg deg2an takut gt😢;
kartiikahierda_;Kak sarah Wijayanto pernah kesini;
